NU_ANO;CO_UF_ESCOLA;SG_UF_ESCOLA;CO_MUNICIPIO_ESCOLA;NO_MUNICIPIO_ESCOLA;CO_ESCOLA_EDUCACENSO;NO_ESCOLA_EDUCACENSO;TP_DEPENDENCIA_ADM_ESCOLA;TP_LOCALIZACAO_ESCOLA;NU_MATRICULAS;NU_PARTICIPANTES_NEC_ESP;NU_PARTICIPANTES;NU_TAXA_PARTICIPACAO;NU_MEDIA_CN;NU_MEDIA_CH;NU_MEDIA_LP;NU_MEDIA_MT;NU_MEDIA_RED;NU_MEDIA_OBJ;NU_MEDIA_TOT;INSE;PC_FORMACAO_DOCENTE;NU_TAXA_PERMANENCIA;NU_TAXA_APROVACAO;NU_TAXA_REPROVACAO;NU_TAXA_ABANDONO;PORTE_ESCOLA
2015;35;SP;3557006;Votorantim;35016743;ANTONIETA FERRARESE PROFESSORA;2;1;68;0;37;54,41;455,73;534,70;493,55;458,77;480,54;NA;NA;Grupo 4;73,6;83,78;97,5;1,5;1,0;De 61 a 90 alunos
2015;35;SP;3557006;Votorantim;35016779;JOSE ERMIRIO DE MORAES SENADOR;2;1;56;0;36;64,29;438,89;537,00;490,24;430,97;485,00;NA;NA;Grupo 5;43,1;75,00;95,6;3,9;0,5;De 31 a 60 alunos
2015;35;SP;3537909;Pilar do Sul;35016780;ODILON BATISTA JORDAO VEREADOR;2;1;98;0;67;68,37;469,65;554,94;510,57;499,36;551,34;NA;NA;Grupo 4;72,1;80,60;95,1;2,4;2,5;Maior que 90 alunos
2015;35;SP;3537909;Pilar do Sul;35016792;ANCHIETA PADRE;2;1;118;3;68;57,63;464,26;542,18;490,68;455,51;508,82;NA;NA;Grupo 3;62,4;85,29;92,9;1,6;5,5;Maior que 90 alunos
2015;35;SP;3557006;Votorantim;35016809;DANIEL VERANO PROFESSOR;2;1;105;0;57;54,29;460,61;550,65;508,19;453,31;510,53;NA;NA;Grupo 4;73,6;63,16;85,8;8,4;5,8;Maior que 90 alunos
2015;35;SP;3545308;Salto de Pirapora;35016846;AFONSO VERGUEIRO DOUTOR;2;1;120;2;74;61,67;471,67;539,79;497,24;454,79;513,78;NA;NA;Grupo 4;79,5;82,43;83,1;9,6;7,3;Maior que 90 alunos
2015;35;SP;3552403;Sumaré;35017036;JAYME DE BARROS CAMARA DOM;2;1;99;0;83;83,84;471,21;538,07;504,36;450,99;515,90;NA;NA;Grupo 4;86,1;78,31;100,0;0,0;0,0;Maior que 90 alunos
2015;35;SP;3545803;Santa Bárbara d'Oeste;35017061;ULISSES DE OLIVEIRA VALENTE PROF;2;1;187;3;97;51,87;473,20;556,31;505,98;454,99;503,71;NA;NA;Grupo 5;79,8;67,01;88,2;10,0;1,8;Maior que 90 alunos
2015;35;SP;3545803;Santa Bárbara d'Oeste;35017073;LUIZ ALVES CEL;2;1;66;1;34;51,52;463,85;547,08;497,99;460,32;502,79;NA;NA;Grupo 5;54,8;0,00;76,7;12,4;10,9;De 61 a 90 alunos
2015;35;SP;3501608;Americana;35017188;ARY MENEGATTO PROF;2;1;237;0;166;70,04;473,69;548,68;506,37;454,00;504,22;NA;NA;Grupo 4;74,9;67,47;84,0;9,3;6,7;Maior que 90 alunos
2015;35;SP;3501608;Americana;35017224;JOAO XXIII;2;1;90;0;72;80,00;480,41;575,70;525,49;477,06;571,67;NA;NA;Grupo 4;89,6;79,17;100,0;0,0;0,0;De 61 a 90 alunos
2015;35;SP;3545803;Santa Bárbara d'Oeste;35017231;EMILIO ROMI COMENDADOR;2;1;103;1;91;88,35;493,09;569,47;527,06;497,34;550,33;NA;NA;Grupo 5;81,3;69,23;98,8;1,2;0,0;Maior que 90 alunos
2015;35;SP;3533403;Nova Odessa;35017309;JOAO THIENNE DR;2;1;122;4;66;54,10;471,18;532,00;491,78;456,48;496,45;NA;NA;Grupo 4;58,3;81,82;99,2;0,5;0,3;Maior que 90 alunos
2015;35;SP;3500501;Águas de Lindóia;35017361;FRANCISCO TOZZI DR;2;1;50;1;47;94,00;506,32;575,37;511,97;486,98;543,40;NA;NA;Grupo 4;72,6;89,36;99,4;0,6;0,0;De 31 a 60 alunos
2015;35;SP;3537107;Pedreira;35017401;JOAO PEDRO DE GODOY MOREIRA CEL;2;1;108;0;56;51,85;466,50;536,44;498,24;468,05;511,79;NA;NA;Grupo 4;65,7;85,71;94,4;3,7;1,9;Maior que 90 alunos
2015;35;SP;3531209;Monte Alegre do Sul;35017425;CLODOVEU BARBOSA PROF;2;1;82;0;51;62,20;481,83;567,45;519,68;476,04;535,69;NA;NA;Grupo 3;78,2;68,63;92,2;6,7;1,1;De 61 a 90 alunos
2015;35;SP;3527009;Lindóia;35017437;PEDRO DE TOLEDO;2;1;72;0;43;59,72;483,48;573,37;513,63;491,08;551,63;NA;NA;Grupo 4;45,2;79,07;96,8;2,3;0,9;De 61 a 90 alunos
2015;35;SP;3519055;Holambra;35017450;IBRANTINA CARDONA;2;1;122;1;70;57,38;473,90;545,23;501,42;476,54;534,29;NA;NA;Grupo 4;85,7;82,86;76,9;12,7;10,4;Maior que 90 alunos
2015;35;SP;3501905;Amparo;35017536;FRANCISCO DA SILVEIRA FRANCO;2;1;50;2;27;54,00;455,41;533,86;516,65;490,30;508,15;NA;NA;Grupo 4;55,9;88,89;95,3;3,6;1,1;De 31 a 60 alunos
2015;35;SP;3501905;Amparo;35017541;LUIZ LEITE;2;1;52;0;36;69,23;488,15;548,55;499,09;443,58;482,78;NA;NA;Grupo 4;76,3;63,89;86,9;10,5;2,6;De 31 a 60 alunos
2015;35;SP;3501905;Amparo;35017589;JOAO BELARMINO ETEC;2;1;194;0;164;84,54;521,68;608,69;565,42;536,96;606,59;NA;NA;Grupo 4;68,2;86,59;96,8;2,9;0,3;Maior que 90 alunos
2015;35;SP;3522604;Itapira;35017590;ANTONIO CAIO;2;1;70;0;42;60,00;476,37;556,71;510,14;472,65;543,81;NA;NA;Grupo 4;58,0;61,90;87,2;12,1;0,7;De 61 a 90 alunos
2015;35;SP;3500501;Águas de Lindóia;35017632;VICENTE RIZZO DR;2;1;76;0;48;63,16;458,49;534,99;491,33;468,89;481,25;NA;NA;Grupo 4;50,8;77,08;89,0;7,2;3,8;De 61 a 90 alunos
2015;35;SP;3524709;Jaguariúna;35017700;CELSO HENRIQUE TOZZI PROFESSOR;2;1;74;0;64;86,49;472,60;555,72;505,77;472,45;522,19;NA;NA;Grupo 5;81,4;92,19;96,3;3,7;0,0;De 61 a 90 alunos
2015;35;SP;3552106;Socorro;35017711;JOSEPHINA GALVAO DE FRANCA ANDREUCCI PROFESSORA;2;2;33;0;22;66,67;480,21;559,19;500,80;461,00;546,36;NA;NA;Grupo 3;74,5;95,45;81,3;14,3;4,4;De 31 a 60 alunos
2015;35;SP;3552106;Socorro;35017735;"NARCISO PIERONI";2;1;75;0;41;54,67;470,35;548,39;503,35;467,82;508,29;NA;NA;Grupo 3;66,4;80,49;95,9;3,8;0,3;De 61 a 90 alunos
2015;35;SP;3552106;Socorro;35017759;JOSE FRANCO CRAVEIRO;2;1;118;1;72;61,02;472,44;566,39;510,07;468,49;524,17;NA;NA;Grupo 4;81,7;86,11;95,6;2,2;2,2;Maior que 90 alunos
2015;35;SP;3507605;Bragança Paulista;35017772;PAULO SILVA PROFESSOR;2;1;84;1;47;55,95;463,02;546,74;486,93;462,71;520,00;NA;NA;Grupo 4;76,3;53,19;98,3;1,7;0,0;De 61 a 90 alunos
2015;35;SP;3525508;Joanópolis;35017814;JOAO ERNESTO FIGUEIREDO CORONEL;2;1;93;3;47;50,54;484,18;555,56;508,26;521,27;534,04;NA;NA;Grupo 3;66,9;93,62;97,8;2,2;0,0;Maior que 90 alunos
2015;35;SP;3536802;Pedra Bela;35017838;JOAO APOCALIPSE PROFESSOR;2;1;67;1;34;50,75;469,36;553,59;478,56;477,75;513,06;NA;NA;Grupo 3;69,8;85,29;95,5;1,8;2,7;De 61 a 90 alunos
2015;35;SP;3532405;Nazaré Paulista;35017848;FRANCISCO DEROSA;2;1;102;0;51;50,00;466,81;546,39;497,34;462,42;505,10;NA;NA;Grupo 3;58,3;49,02;86,5;11,0;2,5;Maior que 90 alunos
2015;35;SP;3507605;Bragança Paulista;35017991;ALCINDO BUENO DE ASSIS MINISTRO;2;1;226;1;142;62,83;477,19;552,68;510,68;461,36;521,72;NA;NA;Grupo 4;81,6;70,42;93,0;6,8;0,2;Maior que 90 alunos
2015;35;SP;3504107;Atibaia;35018004;FRANCISCO DE AGUIAR PECANHA;2;1;202;0;111;54,95;465,95;553,93;507,37;460,64;511,53;NA;NA;Grupo 4;75,9;72,07;88,5;8,4;3,1;Maior que 90 alunos
2015;35;SP;3504107;Atibaia;35018053;JOSE ALVIM;2;1;341;0;208;61,00;471,86;553,08;507,89;464,21;518,17;NA;NA;Grupo 4;71,4;77,88;95,4;3,8;0,8;Maior que 90 alunos
2015;35;SP;3556206;Valinhos;35018089;ANTONIO ALVES ARANHA PROFESSOR;2;1;226;1;163;72,12;483,80;569,19;523,70;468,85;535,71;NA;NA;Grupo 5;66,5;65,03;96,4;3,3;0,3;Maior que 90 alunos
2015;35;SP;3509502;Campinas;35018120;LUIS GONZAGA DE MOURA MONSENHOR;2;1;65;0;39;60,00;495,61;550,82;510,12;487,28;528,21;NA;NA;Grupo 5;80,6;69,23;100,0;0,0;0,0;De 61 a 90 alunos
2015;35;SP;3556206;Valinhos;35018132;AMERICO BELLUOMINI PROFESSOR;2;1;107;0;59;55,14;464,37;552,92;509,59;467,27;501,02;NA;NA;Grupo 4;58,8;69,49;94,2;3,0;2,8;Maior que 90 alunos
2015;35;SP;3556206;Valinhos;35018168;CYRO DE BARROS REZENDE PROFESSOR;2;1;143;1;81;56,64;472,78;558,33;510,35;481,38;500,99;NA;NA;Grupo 5;78,8;76,54;92,1;5,2;2,7;Maior que 90 alunos
2015;35;SP;3509502;Campinas;35018211;JOSE VILAGELIN NETO PROFESSOR;2;1;71;0;46;64,79;467,60;540,72;495,96;467,77;530,00;NA;NA;Grupo 4;66,7;76,09;97,2;2,8;0,0;De 61 a 90 alunos
2015;35;SP;3509502;Campinas;35018235;JOAO LOURENCO RODRIGUES PROFESSOR;2;1;106;4;84;79,25;482,14;564,26;522,51;491,69;552,19;NA;NA;Grupo 5;92,4;76,19;95,4;4,3;0,3;Maior que 90 alunos
2015;35;SP;3509502;Campinas;35018260;ADALBERTO PRADO E SILVA PROFESSOR;2;1;42;0;21;50,00;461,47;529,48;499,12;465,79;472,38;NA;NA;Grupo 5;56,9;76,19;80,0;20,0;0,0;De 31 a 60 alunos
2015;35;SP;3509502;Campinas;35018284;ADALBERTO NASCIMENTO;2;1;143;2;83;58,04;471,62;542,83;505,29;449,02;525,30;NA;NA;Grupo 4;65,2;71,08;90,5;5,4;4,1;Maior que 90 alunos
2015;35;SP;3509502;Campinas;35018296;JOAO NERY DOM;2;1;98;0;70;71,43;493,76;570,68;521,55;479,68;533,71;NA;NA;Grupo 5;46,8;62,86;89,3;6,8;3,9;Maior que 90 alunos
2015;35;SP;3509502;Campinas;35018302;CARLOS GOMES;2;1;252;4;133;52,78;468,58;534,80;495,85;445,57;518,20;NA;NA;Grupo 4;51,6;51,88;80,3;19,7;0,0;Maior que 90 alunos
2015;35;SP;3509502;Campinas;35018314;ANIBAL DE FREITAS PROFESSOR;2;1;101;2;73;72,28;498,13;572,01;522,05;479,82;539,45;NA;NA;Grupo 5;91,7;60,27;95,5;3,9;0,6;Maior que 90 alunos
2015;35;SP;3509502;Campinas;35018326;CULTO A CIENCIA;2;1;186;0;162;87,10;491,02;577,93;539,45;489,36;551,39;NA;NA;Grupo 4;76,9;85,19;96,5;3,5;0,0;Maior que 90 alunos
2015;35;SP;3509502;Campinas;35018351;OROSIMBO MAIA;2;1;99;0;67;67,68;488,63;567,04;528,35;468,42;546,87;NA;NA;Grupo 4;78,3;44,78;83,3;16,7;0,0;Maior que 90 alunos
2015;35;SP;3509502;Campinas;35018363;BENTO QUIRINO ETEC;2;1;166;0;156;93,98;554,99;631,79;579,10;607,99;651,92;NA;NA;Grupo 5;77,8;98,08;94,1;5,3;0,6;Maior que 90 alunos
2015;35;SP;3509502;Campinas;35018491;LAIS BERTONI PEREIRA PROFESSORA;2;1;70;0;41;58,57;449,69;533,14;488,66;422,11;512,68;NA;NA;Grupo 4;68,4;73,17;97,9;2,1;0,0;De 61 a 90 alunos
2015;35;SP;3509502;Campinas;35018508;LUIZ GONZAGA DA COSTA PROFESSOR;2;1;74;1;41;55,41;448,37;526,98;473,46;437,80;442,44;NA;NA;Grupo 4;40,0;56,10;94,7;4,5;0,8;De 61 a 90 alunos
2015;35;SP;3509502;Campinas;35018521;GERALDO DE REZENDE BARAO;2;1;82;0;43;52,44;482,93;556,75;516,96;459,93;501,86;NA;NA;Grupo 4;75,0;79,07;98,3;1,7;0,0;De 61 a 90 alunos
2015;35;SP;3509502;Campinas;35018570;JOSE MARIA MATOSINHO;2;1;206;1;138;66,99;473,44;549,14;508,59;446,43;495,09;NA;NA;Grupo 4;81,5;61,59;87,6;12,4;0,0;Maior que 90 alunos
2015;35;SP;3509502;Campinas;35018594;JULIO MESQUITA;2;1;94;1;47;50,00;469,57;566,05;517,63;460,67;526,38;NA;NA;Grupo 5;54,7;82,98;96,2;1,1;2,7;Maior que 90 alunos
2015;35;SP;3520509;Indaiatuba;35018624;JOAQUIM PEDROSO DE ALVARENGA;2;1;64;0;35;54,69;457,14;531,20;494,11;453,91;545,71;NA;NA;Grupo 4;59,4;88,57;95,1;3,7;1,2;De 61 a 90 alunos
2015;35;SP;3520509;Indaiatuba;35018661;HELENA DE CAMPOS CAMARGO PROFESSORA;2;1;219;0;121;55,25;484,43;560,77;523,82;485,43;558,51;NA;NA;Grupo 5;79,5;59,50;88,0;10,0;2,0;Maior que 90 alunos
2015;35;SP;3509502;Campinas;35018715;ANTONIO VILELA JUNIOR PROFESSOR;2;1;46;0;33;71,74;473,18;542,29;503,77;470,74;520,61;NA;NA;Grupo 4;73,2;72,73;87,2;9,5;3,3;De 31 a 60 alunos
2015;35;SP;3509502;Campinas;35018764;ATALIBA NOGUEIRA BARAO;2;1;53;1;36;67,92;480,79;566,52;525,96;459,25;546,11;NA;NA;Grupo 5;71,9;77,78;93,0;7,0;0,0;De 31 a 60 alunos
2015;35;SP;3509502;Campinas;35018797;DOM BARRETO;2;1;324;3;188;58,02;460,94;549,53;506,72;458,35;520,53;NA;NA;Grupo 4;63,1;71,81;86,7;13,0;0,3;Maior que 90 alunos
2015;35;SP;3509502;Campinas;35018806;FELIPE CANTUSIO;2;1;50;0;40;80,00;485,88;574,09;534,34;486,85;540,00;NA;NA;Grupo 5;44,0;62,50;92,1;7,9;0,0;De 31 a 60 alunos
2015;35;SP;3520509;Indaiatuba;35018843;HELIO CERQUEIRA LEITE PROFESSOR;2;1;49;0;29;59,18;474,72;561,17;514,79;472,73;560,69;NA;NA;Grupo 5;66,7;72,41;97,4;2,2;0,4;De 31 a 60 alunos
2015;35;SP;3509502;Campinas;35018855;JOSE CARLOS NOGUEIRA REVERENDO PROFESSOR;2;1;68;0;34;50,00;467,74;549,06;514,93;456,38;547,06;NA;NA;Grupo 4;74,0;88,24;89,4;6,0;4,6;De 61 a 90 alunos
2015;35;SP;3509502;Campinas;35018867;FRANCISCO ALVARES PROFESSOR;2;1;33;0;25;75,76;474,09;544,02;508,09;472,15;544,80;NA;NA;Grupo 5;50,0;92,00;92,9;5,2;1,9;De 31 a 60 alunos
2015;35;SP;3509502;Campinas;35018879;VITOR MEIRELLES;2;1;85;3;63;74,12;483,37;560,41;514,06;468,32;538,10;NA;NA;Grupo 4;86,4;49,21;92,3;6,5;1,2;De 61 a 90 alunos
2015;35;SP;3556404;Vargem Grande do Sul;35019033;GILBERTO GIRALDI;2;1;55;0;38;69,09;448,24;537,34;468,48;435,36;468,95;NA;NA;Grupo 4;77,9;86,84;90,3;5,9;3,8;De 31 a 60 alunos
2015;35;SP;3556404;Vargem Grande do Sul;35019057;ALEXANDRE FLEMING;2;1;64;0;32;50,00;458,10;507,68;460,53;434,94;456,88;NA;NA;Grupo 3;67,3;81,25;84,3;12,4;3,3;De 61 a 90 alunos
2015;35;SP;3530508;Mococa;35019161;BARAO DE MONTE SANTO;2;1;33;0;23;69,70;456,64;506,20;472,90;423,99;502,61;NA;NA;Grupo 4;90,3;69,57;89,9;9,4;0,7;De 31 a 60 alunos
2015;35;SP;3530508;Mococa;35019197;OSCAR VILLARES;2;1;13;0;11;84,62;433,72;518,87;497,03;428,53;532,73;NA;NA;Grupo 4;70,8;72,73;94,2;5,8;0,0;De 1 a 30 alunos
2015;35;SP;3513900;Divinolândia;35019239;EDUARDO VICENTE NASSER DEPUTADO;2;1;98;0;63;64,29;477,73;561,93;511,13;456,86;559,68;NA;NA;Grupo 4;91,0;96,83;89,4;5,9;4,7;Maior que 90 alunos
2015;35;SP;3510807;Casa Branca;35019306;FRANCISCO NOGUEIRA DE LIMA DR ETEC;2;1;155;3;111;71,61;467,56;551,80;510,43;461,98;517,30;NA;NA;Grupo 4;57,7;90,99;95,0;3,6;1,4;Maior que 90 alunos
2015;35;SP;3508702;Caconde;35019318;FERNANDO MAGALHAES PROFESSOR;2;1;113;1;75;66,37;478,38;533,83;478,99;467,28;506,93;NA;NA;Grupo 3;89,1;92,00;96,2;3,3;0,5;Maior que 90 alunos
2015;35;SP;3530508;Mococa;35019331;FRANCISCO GARCIA ETEC;2;1;149;0;106;71,14;477,11;557,20;513,50;471,00;542,26;NA;NA;Grupo 4;77,9;89,62;88,2;7,8;4,0;Maior que 90 alunos
2015;35;SP;3525904;Jundiaí;35019379;FRANCISCO NAPOLEAO MAIA PROFESSOR;2;1;74;0;43;58,11;476,53;556,00;513,41;472,30;531,16;NA;NA;Grupo 5;58,4;60,47;92,6;4,8;2,6;De 61 a 90 alunos
2015;35;SP;3525904;Jundiaí;35019380;RAFAEL DE OLIVEIRA;2;1;46;1;28;60,87;476,02;554,76;515,45;470,34;503,57;NA;NA;Grupo 5;58,3;64,29;100,0;0,0;0,0;De 31 a 60 alunos
2015;35;SP;3556503;Várzea Paulista;35019495;"NATHANAEL SILVA PROFESSOR";2;1;258;1;130;50,39;475,77;556,80;517,53;467,55;536,00;NA;NA;Grupo 4;62,1;86,92;82,4;16,3;1,3;Maior que 90 alunos
2015;35;SP;3525904;Jundiaí;35019501;GABRIEL PAULINO BUENO COUTO BISPO DOM;2;1;161;3;109;67,70;484,82;562,53;525,92;482,89;542,75;NA;NA;Grupo 5;62,0;67,89;92,8;5,5;1,7;Maior que 90 alunos
2015;35;SP;3525904;Jundiaí;35019537;ANTENOR SOARES GANDRA DOUTOR;2;1;283;5;173;61,13;487,02;568,78;528,51;473,62;519,77;NA;NA;Grupo 4;43,5;59,54;86,6;9,3;4,1;Maior que 90 alunos
2015;35;SP;3527306;Louveira;35019549;ALBERTO FERREIRA REZENDE PROFESSOR;2;1;92;1;60;65,22;460,29;539,64;480,01;456,32;493,00;NA;NA;Grupo 3;66,9;93,33;84,0;8,5;7,5;Maior que 90 alunos
2015;35;SP;3524006;Itupeva;35019653;MANOEL JOSE DA FONSECA;2;1;141;0;78;55,32;461,86;540,37;495,04;459,64;505,90;NA;NA;Grupo 4;47,6;76,92;95,1;4,4;0,5;Maior que 90 alunos
2015;35;SP;3524006;Itupeva;35019665;JOSE POLLI;2;1;126;1;63;50,00;463,44;542,44;501,60;468,24;497,78;NA;NA;Grupo 4;64,4;69,84;87,1;9,0;3,9;Maior que 90 alunos
2015;35;SP;3523404;Itatiba;35019677;MANUEL EUCLIDES DE BRITO;2;1;171;1;96;56,14;467,09;530,83;495,65;456,32;507,08;NA;NA;Grupo 4;70,2;87,50;84,8;10,8;4,4;Maior que 90 alunos
2015;35;SP;3523404;Itatiba;35019689;ROSA PERRONE SCAVONE ETEC;2;1;135;0;128;94,81;542,05;627,55;570,23;552,01;625,94;NA;NA;Grupo 5;54,2;89,06;93,3;5,8;0,9;Maior que 90 alunos
2015;35;SP;3525904;Jundiaí;35019720;CONDE DO PARNAIBA;2;1;111;1;97;87,39;481,38;562,47;523,84;486,31;553,40;NA;NA;Grupo 4;62,5;70,10;97,6;2,4;0,0;Maior que 90 alunos
2015;35;SP;3525904;Jundiaí;35019744;ADONIRO LADEIRA PROFESSOR;2;1;110;1;72;65,45;464,57;555,70;521,63;459,43;527,32;NA;NA;Grupo 4;52,9;68,06;79,8;14,5;5,7;Maior que 90 alunos
2015;35;SP;3525904;Jundiaí;35019800;ELOY DE MIRANDA CHAVES DOUTOR;2;1;53;1;37;69,81;465,32;541,50;508,62;472,53;544,32;NA;NA;Grupo 4;63,3;75,68;98,5;0,5;1,0;De 31 a 60 alunos
2015;35;SP;3509601;Campo Limpo Paulista;35019823;QUINZE DE OUTUBRO;2;1;304;3;200;65,79;461,21;537,32;497,77;456,69;498,52;NA;NA;Grupo 4;63,8;86,00;84,4;12,7;2,9;Maior que 90 alunos
2015;35;SP;3525904;Jundiaí;35019835;ALBERTINA FORTAREL PROFESSORA;2;1;149;3;83;55,70;464,50;553,33;509,53;464,24;521,45;NA;NA;Grupo 5;61,1;71,08;94,2;4,3;1,5;Maior que 90 alunos
2015;35;SP;3525904;Jundiaí;35019847;BENEDITO STORANI ETEC;2;1;104;0;98;94,23;537,37;617,18;559,74;562,96;579,80;NA;NA;Grupo 5;70,2;86,73;97,3;2,7;0,0;Maior que 90 alunos
2015;35;SP;3525904;Jundiaí;35019859;DIOGENES DUARTE PAES;2;1;105;2;59;56,19;465,37;542,12;506,60;449,10;517,29;NA;NA;Grupo 4;72,5;77,97;88,7;10,8;0,5;Maior que 90 alunos
2015;35;SP;3525201;Jarinu;35019860;JERONIMO DE CAMARGO;2;1;73;1;38;52,05;475,92;548,81;521,73;476,26;526,84;NA;NA;Grupo 5;71,8;78,95;93,9;4,7;1,4;De 61 a 90 alunos
2015;35;SP;3503307;Araras;35019914;CESARIO COIMBRA DOUTOR;2;1;260;0;150;57,69;470,76;542,70;494,17;456,21;513,60;NA;NA;Grupo 4;84,4;78,00;93,4;4,1;2,5;Maior que 90 alunos
2015;35;SP;3503307;Araras;35019926;ALBERTO FERES PREFEITO ETEC;2;1;154;1;144;93,51;532,30;609,85;562,05;552,16;589,72;NA;NA;Grupo 5;55,2;96,53;99,8;0,2;0,0;Maior que 90 alunos
2015;35;SP;3512803;Cosmópolis;35019975;PAULO DE ALMEIDA NOGUEIRA DOUTOR;2;1;259;0;159;61,39;493,38;562,36;516,43;477,72;550,06;NA;NA;Grupo 4;80,8;81,76;93,4;5,7;0,9;Maior que 90 alunos
2015;35;SP;3503307;Araras;35020035;VICENTE FERREIRA DOS SANTOS PROFESSOR;2;1;52;0;30;57,69;489,61;571,66;517,32;460,14;542,00;NA;NA;Grupo 5;88,6;60,00;99,0;1,0;0,0;De 31 a 60 alunos
2015;35;SP;3503307;Araras;35020059;FRANCISCO GRAZIANO;2;1;108;0;75;69,44;469,38;551,58;501,52;473,13;545,60;NA;NA;Grupo 4;67,5;97,33;87,0;8,7;4,3;Maior que 90 alunos
2015;35;SP;3526902;Limeira;35020096;ANTONIO PERCHES LORDELLO PROFESSORA;2;1;146;1;107;73,29;489,42;579,92;539,82;518,53;562,24;NA;NA;Grupo 5;82,3;92,52;92,6;6,2;1,2;Maior que 90 alunos
2015;35;SP;3526902;Limeira;35020102;ANTONIO DE QUEIROZ PROFESSOR;2;1;142;1;94;66,20;462,04;537,96;499,18;461,76;502,34;NA;NA;Grupo 5;68,7;69,15;93,0;5,7;1,3;Maior que 90 alunos
2015;35;SP;3526902;Limeira;35020114;LAZARO DUARTE DO PATEO PROFESSOR;2;1;87;0;53;60,92;477,55;547,96;511,39;472,92;527,55;NA;NA;Grupo 4;80,8;71,70;96,7;3,0;0,3;De 61 a 90 alunos
2015;35;SP;3526902;Limeira;35020151;ELY DE ALMEIDA CAMPOS PROFESSOR;2;1;135;6;86;63,70;465,04;546,13;501,25;460,63;510,93;NA;NA;Grupo 4;68,6;74,42;60,2;37,6;2,2;Maior que 90 alunos
2015;35;SP;3526902;Limeira;35020163;GABRIEL POZZI PROFESSOR;2;1;70;0;53;75,71;481,65;549,88;508,60;477,83;524,91;NA;NA;Grupo 4;84,4;83,02;98,3;1,7;0,0;De 61 a 90 alunos
2015;35;SP;3526902;Limeira;35020205;TRAJANO CAMARGO ETEC;2;1;159;1;154;96,86;550,51;623,63;581,31;582,00;615,84;NA;NA;Grupo 5;95,7;91,56;97,6;2,2;0,2;Maior que 90 alunos
2015;35;SP;3530706;Mogi Guaçu;35020254;ARMANI PADRE;2;1;116;1;61;52,59;454,88;543,03;493,59;423,77;517,07;NA;NA;Grupo 4;83,9;70,49;88,9;7,7;3,4;Maior que 90 alunos
2015;35;SP;3530706;Mogi Guaçu;35020278;LUIZ MARTINI;2;1;183;0;95;51,91;465,44;547,63;493,67;455,63;495,58;NA;NA;Grupo 4;74,3;53,68;82,6;15,9;1,5;Maior que 90 alunos
2015;35;SP;3515186;Espírito Santo do Pinhal;35020357;LEME CARDEAL;2;1;162;0;119;73,46;480,29;552,50;508,76;468,70;520,00;NA;NA;Grupo 4;61,8;75,63;88,0;8,4;3,6;Maior que 90 alunos
2015;35;SP;3515186;Espírito Santo do Pinhal;35020369;CAROLINO DA MOTTA E SILVA DR ETEC;2;2;96;0;80;83,33;494,90;570,39;519,69;514,69;540,25;NA;NA;Grupo 4;66,9;91,25;94,5;5,5;0,0;Maior que 90 alunos
2015;35;SP;3557303;Estiva Gerbi;35020382;AGENOR DE CARVALHO CAPITAO;2;1;143;0;95;66,43;457,11;541,08;487,51;439,35;501,68;NA;NA;Grupo 3;74,5;88,42;92,7;2,0;5,3;Maior que 90 alunos
2015;35;SP;3515186;Espírito Santo do Pinhal;35020424;BENEDITO NASCIMENTO ROSAS PROFESSOR;2;1;36;0;19;52,78;445,34;494,15;458,15;430,86;436,84;NA;NA;Grupo 3;75,0;89,47;94,4;1,7;3,9;De 31 a 60 alunos
2015;35;SP;3500402;Águas da Prata;35020448;TIMOTHEO SILVA PROFESSOR;2;1;29;0;19;65,52;465,90;537,76;479,60;446,12;482,11;NA;NA;Grupo 4;53,3;78,95;96,7;3,3;0,0;De 1 a 30 alunos
2015;35;SP;3512209;Conchal;35020485;ORESTES LADEIRA PE;2;1;95;0;48;50,53;450,42;535,20;476,53;450,65;497,50;NA;NA;Grupo 3;41,7;81,25;91,3;5,1;3,6;Maior que 90 alunos
2015;35;SP;3530805;Mogi Mirim;35020539;OSCAR RODRIGUES ALVES DR;2;1;94;0;48;51,06;491,68;566,46;532,16;488,68;509,17;NA;NA;Grupo 5;76,5;81,25;90,4;7,3;2,3;Maior que 90 alunos
2015;35;SP;3530805;Mogi Mirim;35020643;PEDRO FERREIRA ALVES ETEC;2;1;211;1;196;92,89;526,60;609,24;560,80;573,66;578,06;NA;NA;Grupo 5;72,7;84,69;95,5;4,0;0,5;Maior que 90 alunos
2015;35;SP;3549102;São João da Boa Vista;35020692;CRISTIANO OSORIO DE OLIVEIRA CORONEL;2;1;25;0;18;72,00;482,25;556,07;507,28;471,22;493,33;NA;NA;Grupo 4;66,7;88,89;94,0;4,8;1,2;De 1 a 30 alunos
2015;35;SP;3549102;São João da Boa Vista;35020709;DOMINGOS THEODORO DE OLIVEIRA AZEVEDO;2;1;155;2;97;62,58;458,19;545,78;493,73;441,61;504,95;NA;NA;Grupo 4;61,3;82,47;100,0;0,0;0,0;Maior que 90 alunos
2015;35;SP;3549102;São João da Boa Vista;35020710;TEOFILO DE ANDRADE DOUTOR;2;1;66;2;43;65,15;500,94;550,50;513,36;470,67;554,42;NA;NA;Grupo 5;66,7;62,79;92,4;6,4;1,2;De 61 a 90 alunos
